id,user,uid,version,changeset,timestamp
402486943,n76,318696,4,57814693,2018-04-04T20:35:37Z
402486944,MajorTC,4363132,2,41333491,2016-08-08T21:21:07Z
402486945,ediyes,1240849,2,39762729,2016-06-02T19:39:01Z
402486946,RichRico,2219338,2,37987255,2016-03-21T21:45:54Z
402486947,samely,2512300,1,37693750,2016-03-08T19:34:16Z
402486948,karitotp,2748195,2,38123374,2016-03-28T15:48:27Z
402486951,n76,318696,2,57815348,2018-04-04T21:06:28Z
402486953,samely,2512300,1,37693750,2016-03-08T19:34:17Z
402486955,manings,3272286,3,46491421,2017-03-01T11:19:06Z
402486957,RichRico,2219338,3,46380701,2017-02-24T21:38:31Z
402486960,n76,318696,4,57814693,2018-04-04T20:35:37Z
402486962,n76,318696,2,57814693,2018-04-04T20:35:37Z
402486964,n76,318696,2,57814693,2018-04-04T20:35:38Z
402486968,ioanam_telenav,6191639,3,51292289,2017-08-21T06:54:30Z
402486970,n76,318696,2,57815348,2018-04-04T21:06:28Z
402486973,samely,2512300,1,37693750,2016-03-08T19:34:19Z
402486975,n76,318696,4,57814693,2018-04-04T20:35:38Z
402486977,n76,318696,4,57814693,2018-04-04T20:35:38Z
402486980,karitotp,2748195,2,38123374,2016-03-28T15:48:29Z
402486983,njtbusfan,8107451,2,60973655,2018-07-23T07:12:43Z
402486986,karitotp,2748195,2,38123374,2016-03-28T15:48:30Z
402486988,RichRico,2219338,2,46380701,2017-02-24T21:38:32Z
402486992,samely,2512300,1,37693750,2016-03-08T19:34:20Z
402486996,karitotp,2748195,2,38123374,2016-03-28T15:48:30Z
402486998,n76,318696,2,59324362,2018-05-27T23:54:47Z
402487001,samely,2512300,1,37693750,2016-03-08T19:34:21Z
402487003,samely,2512300,1,37693750,2016-03-08T19:34:21Z
402487005,ediyes,1240849,2,39781335,2016-06-03T15:09:52Z
402487006,samely,2512300,1,37693750,2016-03-08T19:34:21Z
402487008,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487010,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487012,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487015,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487017,ediyes,1240849,2,39863332,2016-06-07T14:54:01Z
402487020,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487023,samely,2512300,1,37693750,2016-03-08T19:34:22Z
402487024,Bill Sellin,6203853,2,49759545,2017-06-23T00:44:19Z
402487025,samely,2512300,1,37693750,2016-03-08T19:34:23Z
402487026,MajorTC,4363132,3,41351775,2016-08-09T18:37:17Z
402487028,samely,2512300,1,37693750,2016-03-08T19:34:23Z
402487029,calfarome,2511706,2,39933595,2016-06-10T16:04:48Z
402487030,ediyes,1240849,2,39937505,2016-06-10T18:34:59Z
402487031,samely,2512300,1,37693750,2016-03-08T19:34:23Z
402487032,ridixcr,2508151,2,39934270,2016-06-10T16:30:04Z
402487033,ediyes,1240849,2,39934275,2016-06-10T16:30:21Z
402496467,samely,2512300,1,37694353,2016-03-08T20:05:30Z
402496469,samely,2512300,1,37694353,2016-03-08T20:05:31Z
402496473,njtbusfan,8107451,4,60942530,2018-07-22T01:53:24Z
402496486,Rub21,510836,2,39894149,2016-06-08T21:03:48Z
402496495,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496501,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496504,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496508,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496512,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496517,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496520,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496523,njtbusfan,8107451,2,60942530,2018-07-22T01:53:24Z
402496529,samely,2512300,1,37694353,2016-03-08T20:05:32Z
402496533,RichRico,2219338,3,38000787,2016-03-22T15:05:13Z
402496537,RichRico,2219338,3,38000787,2016-03-22T15:05:13Z
402496541,samely,2512300,1,37694353,2016-03-08T20:05:33Z
402496545,samely,2512300,1,37694353,2016-03-08T20:05:33Z
402496547,njtbusfan,8107451,2,60942530,2018-07-22T01:53:24Z
402496553,samely,2512300,1,37694353,2016-03-08T20:05:33Z
402496558,samely,2512300,1,37694353,2016-03-08T20:05:33Z
402496562,n76,318696,2,57814693,2018-04-04T20:35:38Z
402496567,samely,2512300,1,37694353,2016-03-08T20:05:34Z
402496572,RichRico,2219338,3,38000787,2016-03-22T15:05:14Z
402496574,ridixcr,2508151,2,39933416,2016-06-10T15:58:46Z
402496577,samely,2512300,1,37694353,2016-03-08T20:05:34Z
402496582,n76,318696,2,57814693,2018-04-04T20:35:39Z
402496589,RichRico,2219338,3,38000787,2016-03-22T15:05:14Z
402496595,dannykath,2226712,2,39931246,2016-06-10T14:41:43Z
402496600,samely,2512300,1,37694353,2016-03-08T20:05:35Z
402496609,srividya_c,2115749,2,37972873,2016-03-21T09:48:42Z
402496616,njtbusfan,8107451,3,60942530,2018-07-22T01:53:25Z
402496627,samely,2512300,1,37694353,2016-03-08T20:05:35Z
402496631,samely,2512300,1,37694353,2016-03-08T20:05:35Z
402496632,n76,318696,2,57814693,2018-04-04T20:35:39Z
402496633,samely,2512300,1,37694353,2016-03-08T20:05:36Z
402496634,samely,2512300,1,37694353,2016-03-08T20:05:36Z
402496635,samely,2512300,1,37694353,2016-03-08T20:05:36Z
402496636,n76,318696,2,50986732,2017-08-10T00:38:39Z
402496637,samely,2512300,1,37694353,2016-03-08T20:05:36Z
402496638,n76,318696,2,50986732,2017-08-10T00:38:39Z
402496639,n76,318696,2,50986732,2017-08-10T00:38:39Z
402505759,n76,318696,2,50986732,2017-08-10T00:38:40Z
402505765,samely,2512300,1,37695259,2016-03-08T20:49:59Z
402505770,calfarome,2511706,2,46344417,2017-02-23T17:27:03Z
402505776,n76,318696,2,50986732,2017-08-10T00:38:40Z
402505781,n76,318696,2,50986732,2017-08-10T00:38:40Z
402505786,n76,318696,4,50986732,2017-08-10T00:38:40Z
402505787,samely,2512300,1,37695259,2016-03-08T20:50:00Z
402505788,n76,318696,2,50986732,2017-08-10T00:38:40Z
402505789,samely,2512300,1,37695259,2016-03-08T20:50:00Z
402505790,n76,318696,2,50986732,2017-08-10T00:38:40Z
402505791,n76,318696,2,50986732,2017-08-10T00:38:41Z
402505792,n76,318696,4,59324362,2018-05-27T23:54:47Z
402505793,n76,318696,2,50986732,2017-08-10T00:38:41Z
402505794,n76,318696,3,50986732,2017-08-10T00:38:41Z
402505795,upendrakarukonda,4007051,2,46363431,2017-02-24T10:32:51Z
402505796,samely,2512300,1,37695259,2016-03-08T20:50:02Z
402505797,calfarome,2511706,2,46344417,2017-02-23T17:27:03Z
402505798,FTA,652301,4,60091999,2018-06-23T05:20:33Z
402505799,FTA,652301,2,60091999,2018-06-23T05:20:34Z
402505800,n76,318696,3,58112788,2018-04-15T15:30:46Z
402505801,FTA,652301,2,60091999,2018-06-23T05:20:34Z
402505802,n76,318696,3,58112788,2018-04-15T15:30:46Z
402505803,FTA,652301,2,60091999,2018-06-23T05:20:34Z
402505804,n76,318696,2,58112788,2018-04-15T15:30:46Z
402505805,FTA,652301,4,60091999,2018-06-23T05:20:34Z
402505806,n76,318696,3,58112788,2018-04-15T15:30:46Z
402505807,FTA,652301,2,60091999,2018-06-23T05:20:35Z
402505808,FTA,652301,3,60091999,2018-06-23T05:20:35Z
402505809,FTA,652301,2,60091999,2018-06-23T05:20:35Z
402505810,n76,318696,2,41371244,2016-08-10T16:48:03Z
402505811,FTA,652301,3,60091999,2018-06-23T05:20:35Z
402505812,n76,318696,3,58112788,2018-04-15T15:30:47Z
402505813,samely,2512300,1,37695259,2016-03-08T20:50:05Z
402505814,samely,2512300,1,37695259,2016-03-08T20:50:05Z
402505815,n76,318696,3,58112788,2018-04-15T15:30:47Z
402505816,n76,318696,3,58112788,2018-04-15T15:30:47Z
402505817,biancah_telenav,4355402,3,55490099,2018-01-16T11:28:07Z
402505818,n76,318696,3,58112788,2018-04-15T15:30:47Z
402505819,FTA,652301,3,60091999,2018-06-23T05:20:35Z
402505820,n76,318696,3,58112788,2018-04-15T15:30:47Z
402505821,FTA,652301,2,60091999,2018-06-23T05:20:36Z
402505822,FTA,652301,4,60091999,2018-06-23T05:20:36Z
402505823,FTA,652301,3,60091999,2018-06-23T05:20:36Z
402505824,FTA,652301,3,60091999,2018-06-23T05:20:36Z
402505825,samely,2512300,1,37695259,2016-03-08T20:50:07Z
402505826,n76,318696,4,58112788,2018-04-15T15:30:48Z
402505827,n76,318696,4,58112788,2018-04-15T15:30:48Z
402505828,n76,318696,3,58112788,2018-04-15T15:30:48Z
402505829,FTA,652301,2,60091999,2018-06-23T05:20:36Z
402505830,FTA,652301,3,60091999,2018-06-23T05:20:37Z
402505831,FTA,652301,4,60091999,2018-06-23T05:20:37Z
402505832,FTA,652301,2,60091999,2018-06-23T05:20:37Z
402505833,FTA,652301,3,60091999,2018-06-23T05:20:37Z
402505834,n76,318696,3,58112788,2018-04-15T15:30:48Z
402505835,FTA,652301,2,60091999,2018-06-23T05:20:37Z
402505836,n76,318696,3,58112788,2018-04-15T15:30:49Z
402505837,samely,2512300,1,37695259,2016-03-08T20:50:09Z
402505838,FTA,652301,4,60091999,2018-06-23T05:20:37Z
402505839,n76,318696,4,58112788,2018-04-15T15:30:49Z
402505840,FTA,652301,3,60091999,2018-06-23T05:20:38Z
402505841,FTA,652301,3,60091999,2018-06-23T05:20:38Z
402505842,FTA,652301,3,60091999,2018-06-23T05:20:38Z
402505843,Unlanded,6462793,2,51072740,2017-08-13T06:05:53Z
402505844,samely,2512300,1,37695259,2016-03-08T20:50:10Z
402505845,samely,2512300,1,37695259,2016-03-08T20:50:10Z
402505846,njtbusfan,8107451,2,60970665,2018-07-23T06:00:24Z
402505849,njtbusfan,8107451,2,60970665,2018-07-23T06:00:24Z
402505851,samely,2512300,1,37695259,2016-03-08T20:50:11Z
402505852,n76,318696,2,58112788,2018-04-15T15:30:49Z
402505853,njtbusfan,8107451,3,60970665,2018-07-23T06:00:25Z
402505854,n76,318696,2,58112788,2018-04-15T15:30:49Z
402505855,n76,318696,2,58112788,2018-04-15T15:30:50Z
402505856,samely,2512300,1,37695259,2016-03-08T20:50:12Z
402505857,n76,318696,2,58112788,2018-04-15T15:30:50Z
402505858,samely,2512300,1,37695259,2016-03-08T20:50:12Z
402505859,n76,318696,2,58112788,2018-04-15T15:30:50Z
402505860,n76,318696,2,58112788,2018-04-15T15:30:50Z
402505861,njtbusfan,8107451,2,60970665,2018-07-23T06:00:25Z
402505862,samely,2512300,1,37695259,2016-03-08T20:50:13Z
402505863,MajorTC,4363132,2,41266698,2016-08-05T18:49:05Z
402505864,n76,318696,2,58112788,2018-04-15T15:30:51Z
402505865,njtbusfan,8107451,2,60970665,2018-07-23T06:00:26Z
402505866,samely,2512300,1,37695259,2016-03-08T20:50:14Z
402505867,n76,318696,2,58112788,2018-04-15T15:30:51Z
402505868,njtbusfan,8107451,2,60970665,2018-07-23T06:00:27Z
402505869,samely,2512300,1,37695259,2016-03-08T20:50:14Z
402505870,samely,2512300,1,37695259,2016-03-08T20:50:15Z
402505871,njtbusfan,8107451,3,60970665,2018-07-23T06:00:27Z
402505872,n76,318696,2,58112788,2018-04-15T15:30:51Z
402505873,njtbusfan,8107451,2,60970665,2018-07-23T06:00:28Z
402505874,njtbusfan,8107451,2,60970665,2018-07-23T06:00:28Z
402505875,samely,2512300,1,37695259,2016-03-08T20:50:15Z
402505876,n76,318696,2,58112788,2018-04-15T15:30:51Z
402505877,samely,2512300,1,37695259,2016-03-08T20:50:16Z
402505878,samely,2512300,1,37695259,2016-03-08T20:50:16Z
402505879,n76,318696,2,58112788,2018-04-15T15:30:52Z
402505880,njtbusfan,8107451,3,60970665,2018-07-23T06:00:28Z
402505881,njtbusfan,8107451,2,60970665,2018-07-23T06:00:28Z
402505882,samely,2512300,1,37695259,2016-03-08T20:50:17Z
402505883,njtbusfan,8107451,2,60970665,2018-07-23T06:00:29Z
402505884,n76,318696,3,58112788,2018-04-15T15:30:52Z
402505885,samely,2512300,1,37695259,2016-03-08T20:50:17Z
402505886,njtbusfan,8107451,2,60970665,2018-07-23T06:00:29Z
402505887,njtbusfan,8107451,2,60970665,2018-07-23T06:00:29Z
402505888,njtbusfan,8107451,2,60970665,2018-07-23T06:00:29Z
402505891,samely,2512300,1,37695259,2016-03-08T20:50:18Z
402505896,njtbusfan,8107451,2,60970665,2018-07-23T06:00:29Z
402505904,MajorTC,4363132,2,51558934,2017-08-29T22:48:50Z
402505908,n76,318696,2,58112788,2018-04-15T15:30:52Z
402505914,njtbusfan,8107451,2,60970665,2018-07-23T06:00:30Z
402505919,n76,318696,2,58112788,2018-04-15T15:30:52Z
402505924,n76,318696,2,58112788,2018-04-15T15:30:53Z
402505927,samely,2512300,1,37695259,2016-03-08T20:50:19Z
402505930,samely,2512300,1,37695259,2016-03-08T20:50:20Z
402505933,njtbusfan,8107451,2,60970665,2018-07-23T06:00:30Z
402505934,samely,2512300,1,37695259,2016-03-08T20:50:20Z
402505935,n76,318696,2,58112788,2018-04-15T15:30:53Z
402505936,samely,2512300,1,37695259,2016-03-08T20:50:20Z
402505940,n76,318696,2,38681311,2016-04-19T00:23:58Z
402505945,njtbusfan,8107451,2,60970665,2018-07-23T06:00:30Z
402505949,samely,2512300,1,37695259,2016-03-08T20:50:21Z
402505953,samely,2512300,1,37695259,2016-03-08T20:50:21Z
402505958,samely,2512300,1,37695259,2016-03-08T20:50:21Z
402505963,samely,2512300,1,37695259,2016-03-08T20:50:21Z
402505969,samely,2512300,1,37695259,2016-03-08T20:50:22Z
402505974,samely,2512300,1,37695259,2016-03-08T20:50:22Z
402505983,samely,2512300,1,37695259,2016-03-08T20:50:23Z
402505989,samely,2512300,1,37695259,2016-03-08T20:50:23Z
402505993,samely,2512300,1,37695259,2016-03-08T20:50:23Z
402505998,MajorTC,4363132,3,41354631,2016-08-09T20:52:34Z
402506004,n76,318696,2,57815348,2018-04-04T21:06:28Z
402506010,samely,2512300,1,37695259,2016-03-08T20:50:24Z
402506014,samely,2512300,1,37695259,2016-03-08T20:50:24Z
402506019,samely,2512300,1,37695259,2016-03-08T20:50:24Z
402506023,n76,318696,2,57815348,2018-04-04T21:06:28Z
402506028,n76,318696,2,57815348,2018-04-04T21:06:29Z
402506032,samely,2512300,1,37695259,2016-03-08T20:50:25Z
402506037,samely,2512300,1,37695259,2016-03-08T20:50:25Z
402506040,n76,318696,2,57815348,2018-04-04T21:06:29Z
402506041,samely,2512300,1,37695259,2016-03-08T20:50:25Z
402506042,samely,2512300,1,37695259,2016-03-08T20:50:26Z
402506043,n76,318696,2,57815348,2018-04-04T21:06:29Z
402506044,n76,318696,2,57815348,2018-04-04T21:06:29Z
402506045,samely,2512300,1,37695259,2016-03-08T20:50:26Z
402506046,n76,318696,2,57815348,2018-04-04T21:06:29Z
402506047,calfarome,2511706,2,39936793,2016-06-10T18:12:46Z
402506048,n76,318696,2,57815348,2018-04-04T21:06:30Z
402506049,samely,2512300,1,37695259,2016-03-08T20:50:28Z
402506050,n76,318696,2,57815348,2018-04-04T21:06:30Z
402506051,samely,2512300,1,37695259,2016-03-08T20:50:28Z
402506052,n76,318696,2,57815348,2018-04-04T21:06:30Z
402506053,n76,318696,2,57815348,2018-04-04T21:06:30Z
402506054,samely,2512300,1,37695259,2016-03-08T20:50:29Z
402506055,n76,318696,2,57815348,2018-04-04T21:06:30Z
402506056,n76,318696,2,57815348,2018-04-04T21:06:31Z
402506057,hoream_telenav,4437318,3,58780122,2018-05-08T08:07:07Z
402506058,samely,2512300,1,37695259,2016-03-08T20:50:29Z
402506059,hoream_telenav,4437318,3,58780122,2018-05-08T08:07:07Z
402506060,hoream_telenav,4437318,3,58780122,2018-05-08T08:07:07Z
402506556,samely,2512300,1,37695337,2016-03-08T20:54:28Z
402506557,dannykath,2226712,2,39930832,2016-06-10T14:23:35Z
402506558,bhavana naga,5677293,3,51969183,2017-09-12T11:06:08Z
402506560,karitotp,2748195,2,39940380,2016-06-10T19:54:14Z
402506562,bhavana naga,5677293,3,51969239,2017-09-12T11:08:18Z
402506563,bhavana naga,5677293,3,51969183,2017-09-12T11:06:08Z
402506565,muziriana,6058023,2,51535469,2017-08-29T10:21:16Z
402506566,yurasi,3526564,3,46344037,2017-02-23T17:11:25Z
402506568,n76,318696,4,56648278,2018-02-24T23:15:26Z
402529749,samely,2512300,1,37697124,2016-03-08T22:30:00Z
402529752,samely,2512300,1,37697124,2016-03-08T22:30:00Z
402529755,samely,2512300,1,37697124,2016-03-08T22:30:00Z
402529762,samely,2512300,1,37697124,2016-03-08T22:30:00Z
402529769,samely,2512300,1,37697124,2016-03-08T22:30:01Z
402529772,samely,2512300,2,38047174,2016-03-24T18:41:19Z
402529776,colejohnson66,716282,2,42767228,2016-10-10T03:01:58Z
402529781,colejohnson66,716282,2,42767228,2016-10-10T03:01:58Z
402529787,samely,2512300,2,37697544,2016-03-08T22:55:57Z
402529793,colejohnson66,716282,4,41380736,2016-08-11T05:30:34Z
402532633,samely,2512300,1,37697351,2016-03-08T22:42:26Z
402532634,samely,2512300,1,37697351,2016-03-08T22:42:26Z
402532635,n76,318696,2,39341822,2016-05-16T01:40:21Z
402532636,dannykath,2226712,3,39937364,2016-06-10T18:30:33Z
402532637,dannykath,2226712,2,39934621,2016-06-10T16:41:19Z
402532638,samely,2512300,1,37697351,2016-03-08T22:42:27Z
402532640,samely,2512300,1,37697351,2016-03-08T22:42:27Z
402532641,samely,2512300,1,37697351,2016-03-08T22:42:27Z
402532642,n76,318696,2,39341822,2016-05-16T01:40:21Z
402532643,njtbusfan,8107451,2,60942530,2018-07-22T01:53:25Z
402532645,samely,2512300,1,37697351,2016-03-08T22:42:28Z
402532646,samely,2512300,1,37697351,2016-03-08T22:42:28Z
402532647,n76,318696,2,39341822,2016-05-16T01:40:22Z
402533916,samely,2512300,1,37697544,2016-03-08T22:55:56Z
402533917,samely,2512300,1,37697544,2016-03-08T22:55:56Z
403560857,SJFriedl,2709708,1,37811821,2016-03-14T03:52:23Z
403560858,SJFriedl,2709708,1,37811821,2016-03-14T03:52:23Z
403560860,SJFriedl,2709708,1,37811821,2016-03-14T03:52:24Z
403560865,SJFriedl,2709708,1,37811821,2016-03-14T03:52:24Z
403560870,SJFriedl,2709708,1,37811821,2016-03-14T03:52:25Z
403560871,SJFriedl,2709708,1,37811821,2016-03-14T03:52:25Z
403671896,SJFriedl,2709708,1,37825204,2016-03-14T16:53:32Z
403671897,SJFriedl,2709708,1,37825204,2016-03-14T16:53:32Z
403673857,warplayer,394354,2,54555184,2017-12-12T03:00:46Z
403673862,warplayer,394354,2,54555184,2017-12-12T03:00:47Z
403701504,DavidKewley,4179946,2,48412115,2017-05-05T03:16:20Z
403701505,ediyes,1240849,1,37829087,2016-03-14T20:17:13Z
403701506,ediyes,1240849,1,37829087,2016-03-14T20:17:13Z
403701507,ediyes,1240849,1,37829087,2016-03-14T20:17:14Z
403701508,ediyes,1240849,1,37829087,2016-03-14T20:17:14Z
403701509,ediyes,1240849,1,37829087,2016-03-14T20:17:14Z
403701510,ediyes,1240849,2,39893534,2016-06-08T20:34:14Z
403701511,ediyes,1240849,1,37829087,2016-03-14T20:17:15Z
403734808,ediyes,1240849,1,37832080,2016-03-14T22:46:09Z
403734809,ediyes,1240849,1,37832080,2016-03-14T22:46:10Z
403736506,ediyes,1240849,1,37832334,2016-03-14T23:04:03Z
403736507,ediyes,1240849,1,37832334,2016-03-14T23:04:04Z
403736508,DavidKewley,4179946,2,42196527,2016-09-16T07:51:55Z
403736509,ediyes,1240849,1,37832334,2016-03-14T23:04:04Z
403736510,DavidKewley,4179946,2,50299349,2017-07-15T06:51:26Z
403736511,yurasi,3526564,2,39935292,2016-06-10T17:04:46Z
403736512,DavidKewley,4179946,2,42241143,2016-09-18T07:44:36Z
403737945,SJFriedl,2709708,2,39166018,2016-05-07T15:23:14Z
403737946,DavidKewley,4179946,3,42555623,2016-10-01T02:11:21Z
403737947,ediyes,1240849,1,37832403,2016-03-14T23:09:51Z
403737948,calfarome,2511706,2,39938263,2016-06-10T19:00:41Z
403737951,DavidKewley,4179946,2,42436338,2016-09-26T05:12:44Z
403737952,bhavana naga,5677293,2,51737019,2017-09-05T05:48:07Z
404715678,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715679,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715680,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715681,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715682,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715683,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715684,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715685,GidonW,3153457,1,37956661,2016-03-20T14:29:13Z
404715686,GidonW,3153457,3,39018463,2016-05-01T14:55:41Z
404715687,DavidKewley,4179946,4,49518227,2017-06-14T05:54:28Z
404715688,GidonW,3153457,1,37956661,2016-03-20T14:29:14Z
404715689,DavidKewley,4179946,2,43595655,2016-11-13T07:01:38Z
404715692,DavidKewley,4179946,5,50167171,2017-07-10T06:49:26Z
404715694,DavidKewley,4179946,2,49959479,2017-07-01T07:33:41Z
404715695,GidonW,3153457,1,37956661,2016-03-20T14:29:14Z
404874980,ruthmaben,2554698,1,37971947,2016-03-21T09:05:31Z
404874981,saikabhi,3029661,2,53262002,2017-10-26T12:17:48Z
404876384,n76,318696,3,41597638,2016-08-21T17:16:36Z
404876392,n76,318696,3,41597638,2016-08-21T17:16:27Z
404876399,n76,318696,4,41597638,2016-08-21T17:16:29Z
404876402,n76,318696,3,41597638,2016-08-21T17:16:31Z
404881389,Grayfox88,6869539,2,54283007,2017-12-02T21:53:20Z
404889253,n76,318696,3,41597638,2016-08-21T17:16:27Z
404889254,n76,318696,3,41597638,2016-08-21T17:16:31Z
404889255,n76,318696,3,41597638,2016-08-21T17:16:38Z
404889443,n76,318696,3,41597638,2016-08-21T17:16:31Z
404889451,n76,318696,3,41597638,2016-08-21T17:16:37Z
404889458,n76,318696,3,41597638,2016-08-21T17:16:34Z
404889589,n76,318696,3,41597638,2016-08-21T17:16:29Z
404892261,n76,318696,3,41597638,2016-08-21T17:16:26Z
404892397,n76,318696,3,41597638,2016-08-21T17:16:35Z
404894510,Grayfox88,6869539,4,54218867,2017-11-30T22:56:56Z
404894517,Grayfox88,6869539,4,54218867,2017-11-30T22:56:56Z
404932852,manings,3272286,1,37977458,2016-03-21T13:55:38Z
404932854,manings,3272286,1,37977458,2016-03-21T13:55:38Z
404932857,manings,3272286,1,37977458,2016-03-21T13:55:39Z
405011816,n76,318696,2,58112788,2018-04-15T15:30:53Z
405012892,n76,318696,3,57814693,2018-04-04T20:35:39Z
405083549,GidonW,3153457,1,37995301,2016-03-22T09:27:00Z
405130006,n76,318696,2,57815348,2018-04-04T21:06:31Z
405130007,njtbusfan,8107451,3,60943957,2018-07-22T05:18:24Z
405130008,dannykath,2226712,1,38000606,2016-03-22T14:54:49Z
405130009,n76,318696,2,57815348,2018-04-04T21:06:31Z
405130010,Bhojaraj,4647004,3,59629541,2018-06-07T09:04:59Z
405130872,samgdavis,5775692,2,48368521,2017-05-03T15:14:34Z
405130873,calfarome,2511706,1,38000753,2016-03-22T15:03:13Z
405130874,njtbusfan,8107451,2,60924199,2018-07-21T06:46:47Z
405130875,samgdavis,5775692,2,48368521,2017-05-03T15:14:22Z
405130876,calfarome,2511706,1,38000753,2016-03-22T15:03:14Z
405130877,dannykath,2226712,2,39933963,2016-06-10T16:19:43Z
405130878,njtbusfan,8107451,2,60943957,2018-07-22T05:18:24Z
405130879,RichRico,2219338,2,38125472,2016-03-28T17:25:37Z
405130880,dannykath,2226712,2,39935750,2016-06-10T17:25:08Z
405141311,Luis36995,1829683,1,38002103,2016-03-22T16:04:29Z
405141312,Luis36995,1829683,1,38002103,2016-03-22T16:04:29Z
405141314,Luis36995,1829683,1,38002103,2016-03-22T16:04:29Z
405141315,n76,318696,2,48636850,2017-05-12T22:22:51Z
405142004,n76,318696,2,48636850,2017-05-12T22:22:51Z
405142005,Luis36995,1829683,1,38002242,2016-03-22T16:10:01Z
405142006,Stephen214,4018842,3,56769088,2018-02-28T21:41:36Z
405142007,Luis36995,1829683,1,38002242,2016-03-22T16:10:01Z
405142161,piligab,3877019,2,39934327,2016-06-10T16:31:57Z
405142162,Luis36995,1829683,1,38002312,2016-03-22T16:12:49Z
405142163,Luis36995,1829683,1,38002312,2016-03-22T16:12:49Z
405142164,Luis36995,1829683,1,38002312,2016-03-22T16:12:49Z
405142374,muziriana,6058023,3,51536209,2017-08-29T10:48:07Z
405142375,n76,318696,2,48636850,2017-05-12T22:22:51Z
405142376,marthaleena,5659851,4,52595248,2017-10-03T12:47:38Z
405142377,n76,318696,2,48636850,2017-05-12T22:22:51Z
405142827,Luis36995,1829683,1,38002519,2016-03-22T16:22:05Z
405142828,GidonW,3153457,2,38850719,2016-04-25T08:35:24Z
405142829,Luis36995,1829683,1,38002519,2016-03-22T16:22:05Z
405142830,Luis36995,1829683,1,38002519,2016-03-22T16:22:05Z
405143114,Luis36995,1829683,1,38002546,2016-03-22T16:23:25Z
405143209,Luis36995,1829683,1,38002591,2016-03-22T16:25:38Z
405145425,Luis36995,1829683,1,38003025,2016-03-22T16:43:10Z
405146096,n76,318696,2,39342270,2016-05-16T02:43:20Z
405146097,n76,318696,2,39342270,2016-05-16T02:43:23Z
405147256,n76,318696,3,45462941,2017-01-25T05:52:53Z
405147257,Luis36995,1829683,1,38003458,2016-03-22T17:00:15Z
405148110,Luis36995,1829683,1,38003581,2016-03-22T17:06:11Z
405148111,Luis36995,1829683,1,38003581,2016-03-22T17:06:11Z
405149289,piligab,3877019,2,46316331,2017-02-22T19:11:35Z
405149290,Luis36995,1829683,1,38003764,2016-03-22T17:15:07Z
405150813,Luis36995,1829683,1,38003882,2016-03-22T17:21:36Z
405151216,Luis36995,1829683,1,38003954,2016-03-22T17:25:22Z
405151217,Luis36995,1829683,1,38003954,2016-03-22T17:25:22Z
405159744,Grayfox88,6869539,2,54218711,2017-11-30T22:47:08Z
405160984,Luis36995,1829683,1,38005352,2016-03-22T18:32:45Z
405160985,Luis36995,1829683,1,38005352,2016-03-22T18:32:46Z
405161368,Luis36995,1829683,1,38005408,2016-03-22T18:36:41Z
405161369,Luis36995,1829683,1,38005408,2016-03-22T18:36:41Z
405161370,Luis36995,1829683,1,38005408,2016-03-22T18:36:41Z
405161373,Luis36995,1829683,1,38005408,2016-03-22T18:36:41Z
405161657,Luis36995,1829683,1,38005466,2016-03-22T18:39:31Z
405162972,Luis36995,1829683,1,38005730,2016-03-22T18:53:28Z
405162973,muziriana,6058023,2,51534490,2017-08-29T09:50:20Z
405164243,Luis36995,1829683,1,38005932,2016-03-22T19:03:34Z
405164244,Luis36995,1829683,1,38005932,2016-03-22T19:03:34Z
405164245,Luis36995,1829683,1,38005932,2016-03-22T19:03:34Z
405164246,Luis36995,1829683,1,38005932,2016-03-22T19:03:34Z
405164490,Luis36995,1829683,1,38005962,2016-03-22T19:04:59Z
405164491,Luis36995,1829683,1,38005962,2016-03-22T19:04:59Z
405166233,Luis36995,1829683,1,38006236,2016-03-22T19:19:45Z
405166855,Luis36995,1829683,1,38006341,2016-03-22T19:25:20Z
405170441,n76,318696,2,48377380,2017-05-03T21:54:30Z
405170442,n76,318696,2,48377380,2017-05-03T21:54:30Z
405171599,Luis36995,1829683,1,38007041,2016-03-22T20:06:43Z
405171600,Luis36995,1829683,1,38007041,2016-03-22T20:06:43Z
405171601,MinerGav,5873274,2,54420625,2017-12-07T04:38:04Z
