id,node_id,position
406275994,122851877,3
406275997,122911931,3
406276000,4083677730,2
406276002,4083677724,2
406276004,2526134023,3
406276006,4083677733,1
406276009,4083677721,1
406276011,122851887,2
406276014,122851884,2
406276017,4083677716,2
406276020,122851884,3
406276023,472500350,3
406276024,4083677717,4
406276028,3581171446,3
406276034,122851877,1
406276035,358174404,1
406278194,4934821021,28
406278219,4083716214,1
406278222,122844775,1
406278232,122732732,1
406278233,122844761,1
406278237,4083716216,2
406278238,4083716219,2
406278240,1280856265,2
406278241,1280856262,2
406278246,122835166,2
406278263,4083716215,5
406278266,4083716207,6
406279218,4083721719,1
406279219,3581525609,1
406279220,2526134031,1
406279226,122794369,1
406279228,4083721718,1
406279230,3572778395,1
406279232,3694151276,1
406279235,5082903109,3
406279238,760725474,2
406279247,4083721720,2
406279251,3694151274,2
406279265,3581525606,2
406279269,754665954,2
406279273,728447062,3
406279274,122747713,2
406279275,1179850164,3
406279278,4083721723,3
406279279,4083721721,3
406279285,3581525671,3
406279291,4083721725,4
406279298,4083721732,5
406279300,321109953,4
406282110,4083791471,1
406282111,4083791477,1
406282114,3581525386,3
406282119,4083791460,2
406282123,4083791469,3
406282124,4083791451,2
406282126,4083791467,2
406282127,123040332,2
406282131,4083791481,2
406282132,4083791479,2
406282134,3581525676,4
406282135,3575592001,3
406282136,5283644929,3
406282137,4083791470,2
406282141,4083791456,5
406282142,4083791476,5
406282143,301034845,7
406282146,4083791457,1
406282147,1831655084,2
406282148,4083791462,3
406282149,4083791457,3
406282150,4083791454,3
406282151,4083791454,3
406282465,122850624,1
406282466,122850640,1
406282467,4083797493,1
406282470,4083212009,4
406282471,5020268714,6
406282472,1280856297,10
406282473,1280856262,1
406282474,4083797492,1
406282475,122844761,1
406286620,122640318,1
406286621,4083859630,1
406286623,4083859625,2
406286624,763561707,1
406286625,4083859623,1
406286626,4083859620,1
406286627,122640304,3
406286628,763561466,2
406286629,122640298,1
406286630,122640314,2
406286631,122640325,3
406286632,2441173562,2
406286633,4083859629,2
406286634,3529213214,3
406286635,4083859621,3
406286636,122640302,3
406286639,2441173605,5
406286641,2441173610,3
406286643,4083859624,5
406286646,122693665,1
406286651,4083859627,1
406286654,4083859626,1
406286659,122693658,1
406286664,122693668,1
406286675,4083859631,2
406286682,122640298,2
406286697,3529213203,2
406286698,4083859632,2
406286699,122679652,3
406286700,4083859628,3
406286701,2682681154,6
406296883,4083925712,1
406296889,4083925717,1
406296960,4083925711,2
406296965,122909789,2
406296979,3572972932,2
406296983,3572972895,2
406297035,4083925716,3
406297042,331376228,4
406297048,4083925708,4
406297061,3988926303,6
406317046,3529213216,15
406317047,5020268734,1
406317048,2682681141,1
406317049,3529213209,1
406317050,3529213208,1
406317051,3529213233,1
406317052,122640318,1
406317053,353712110,2
406317055,3529213203,5
406317056,3529213213,3
406317057,122693668,3
406317058,4084020849,6
406317059,3529213200,13
406317060,4084020850,4
406321143,3694151275,1
406321144,2526134023,1
406321145,122977988,1
406321146,4084063532,1
406321147,4084063530,1
406321148,4084063527,1
406321149,358174163,1
406321150,122747352,1
406321151,2526134029,1
406321152,4084063533,2
406321153,2526134025,2
406321154,3694151276,2
406321155,4084063529,2
406321156,2526134028,2
406321157,301034847,2
406321158,4084063535,2
406321161,4084063531,3
406321162,3572695295,3
406321164,4084063526,4
406321165,4084063528,4
406321167,2938358133,5
406321454,2938358173,2
406324339,3572708298,1
406324340,4084086625,1
406324341,122878524,1
406324343,2288588649,1
406324344,1179850164,1
406324345,4084086618,2
406324346,122747725,1
406324347,4084086623,1
406324348,4084086621,3
406324349,5221462445,1
406324350,4084086616,1
406324351,4084086620,2
406324352,4084086619,2
406324353,3572695304,2
406324354,3581171454,3
406324355,4084086617,4
406324356,3581171440,8
406324656,472500368,1
406324657,4084094089,1
406324658,123091042,1
406324659,4084093887,1
406324660,123018646,1
406324661,123091029,1
406324662,301034850,1
406324663,4084094090,1
406324664,122977988,1
406324665,3572695298,1
406324666,5221462446,2
406324667,4084093886,2
406324668,358168360,2
406324669,4084093888,2
406324670,2526134029,2
406324671,123053598,3
406324672,4084094091,4
406324673,4084094092,6
406324674,358168368,8
406325959,122747733,1
406325960,4084096267,1
406325961,123018649,1
406325962,1181567553,1
406325963,3572695294,1
406325964,4084096265,1
406325965,4084096263,1
406325966,4084096266,1
406325967,4084096264,1
406325968,4084096268,1
406326335,331376152,3
406326336,5221462446,2
406326368,358180813,3
406328002,3572695306,1
406328003,4084146828,1
406328004,301034871,2
406328005,3797574223,2
406379505,3768341961,12
406379506,4084522307,1
406379507,122703698,2
406396978,4084658792,1
406396979,3529212922,2
406396980,122685133,1
406417088,4077106712,1
406417090,4330462602,1
406417092,4084832768,6
406420824,4084866063,1
406420825,122636112,4
406420826,2441173583,3
406420827,1834952155,3
406421360,4084869086,2
406421361,4084869085,3
406421362,4084869087,5
406421364,4084869088,4
406446668,4085138411,14
406446669,3701713465,1
406446670,122640254,1
406446671,4085138390,1
406446672,1459462189,2
406446673,754533323,1
406446674,4085136786,1
406446675,122640240,3
406446676,122640248,4
406446677,4085136776,1
406446678,122640260,1
406446679,353744931,1
406446680,4085138389,1
406446681,353743725,1
406446684,122640228,1
406446687,122640237,3
406446688,122640256,1
406446689,3701710723,1
406446691,4085136784,2
406446694,353742785,2
406446696,122640244,4
406446698,122640251,3
406446699,353742784,2
406446702,4085138397,2
406446705,4085138393,2
406446709,122640217,3
406446713,122640246,5
406446718,763561593,8
406446722,122640265,3
406446727,4085138412,3
406446730,122640270,6
406446733,351114348,8
406446736,4085138409,1
406446739,122572599,2
406446740,4085138406,1
406446741,4085136769,1
406446742,122572665,2
406446743,4085136768,1
406446744,4085136787,1
406446745,122687928,1
406446748,122901227,2
406446749,763561255,3
406446751,122901217,1
406446752,4085138395,2
406446753,122846336,5
406446754,4085136788,5
406446755,4085136770,11
406446758,4085136782,2
406446760,4085136774,2
406446762,4085136777,2
406496306,1836720581,1
406496307,122779928,1
406496308,1824581124,1
406496309,4085572668,1
406496310,4085572667,1
406496311,4085572666,2
406496312,4085572669,2
406496313,123058172,2
406497443,4085569041,1
406497444,1832669269,2
406500581,296090370,1
406500582,4085615730,1
406500585,1832281778,5
406668185,4087148807,1
406668186,4087148806,2
406668187,4087148814,5
406668188,4087148831,13
406668189,4087146579,20
406668190,4087148803,12
406668191,4087148826,1
406668192,4087148829,2
406668193,3689193250,6
408317644,836517556,90
408503054,4104158417,1
409158309,4110488390,4
409158310,4110488394,5
409158311,4110488399,6
409158312,4110488405,6
409158313,4110488411,4
409159124,358789254,32
409159125,4110498964,13
409159126,4110498977,5
409178272,4110695332,1
409189716,4110962323,6
409190292,4110978518,10
409190586,4110990489,6
409190592,4110990498,6
409192578,4111012851,8
409200248,4111026092,10
409200252,4111026108,7
409205734,4111041917,10
409205735,4111041927,6
409205908,4111042261,8
409206473,4111050009,8
409206488,4111052489,6
409207491,4111074411,8
409207574,4111074514,10
409208241,4111081788,6
409208639,4111088131,8
409208836,4111087618,6
409209139,4111091711,8
409307656,4112185306,16
409350214,4112728390,14
409350536,4112767538,8
409351306,4112776973,8
409351632,4112780786,8
409356834,4112832006,6
409361028,4112849691,6
409362243,4112850358,10
409572569,4114620564,4
409572570,4114620573,4
409572571,4114620570,8
409603580,4114949594,19
409603841,4114953324,12
409604463,4114971437,6
409610092,4115030553,8
409616427,4115109038,51
409616428,4115108994,4
409616429,4115108990,4
409616430,4115109031,4
409616431,4115109018,6
409616432,4115108583,16
409616433,4115109030,3
409616434,4115108525,4
409616435,4115109058,66
409616436,4115108529,7
409618735,4115143445,6
409621343,4115173808,8
409622046,4115181399,12
409623404,4115196669,8
409623555,4115195353,6
409623783,4115202474,10
409623899,4115203220,8
409624167,4115208011,6
409624939,4115213040,8
409624940,4115213048,8
409624941,4115213056,8
409624942,4115213064,10
409625426,4115216743,12
409625427,4115216755,6
409626658,4115227501,10
409626659,4115227511,8
409626660,4115227519,6
409626661,4115227525,6
409626731,4115227544,10
409627025,4115224149,8
409627819,4115237055,9
409627946,4115238449,6
409628031,4115239221,8
409628305,4115239885,8
409628359,4115243389,10
409628412,4115243182,6
409628525,4115239904,10
409629353,4115254150,8
409742272,2885207203,27
409742273,2885205908,26
409742274,2885205917,31
409742276,4116090721,23
409742277,2885205909,5
409742278,4116090767,19
409742279,4116090757,4
409742280,4116100795,45
409742281,4116090787,3
409742282,4116100841,24
409742283,4116100834,2
409831766,4117009156,16
409831767,4117009166,5
409892413,4117791896,6
409892414,4117791902,11
409892415,753756934,2
409893781,4117801596,6
409893829,4117807689,8
409894077,4117801623,8
409894402,4117810325,6
410040406,4119015013,13
410040409,4119015022,2
410069549,4119380794,9
410069550,4119380798,2
410073919,4119420192,11
410073920,4119420198,6
410073921,4119420215,11
410073922,4119420199,1
410078452,4119454217,5
410078453,4119454241,11
410078454,4119454234,4
410078455,4119454213,2
410078456,4119454228,6
410078457,4119454231,7
410079761,4119465018,6
410079762,4119465015,10
410079763,4119465009,9
410079764,4119465016,1
410109973,4119771335,6
410109974,4812773757,9
410109975,4812773787,1
410109976,4119771334,2
410109977,4119771321,1
410145913,4120123179,6
410146084,4120125863,11
410146085,4120125856,1
410296414,568210056,2
410296415,1352131550,8
410296416,3596057757,7
410651075,3447177168,2
411511083,4131605751,6
411511084,4131605786,16
411511085,4131605777,15
411511086,4131605771,1
411514711,4131641070,6
411514712,4131641200,25
411514713,4131641084,15
411514714,4131641217,2
411531826,4131756217,1
411531827,4131756214,1
411531828,4131756220,1
411531829,4131755887,1
411531830,4131756193,2
411531832,4131755888,5
411531833,4131756207,5
411531834,4131756189,5
411531835,4131756221,3
411531836,4131756218,7
411531837,4049033277,7
411826516,4134255484,7
411826517,123053664,2
411826518,4134255478,8
411828168,4134262171,8
411828173,4134280095,10
411828175,4134262181,11
411828178,4134262175,3
411831331,4134302349,12
411831332,4134302350,1
412249110,4137371162,1
412249112,4137371211,1
412249113,4137371167,1
412249115,123003993,1
412249117,4137371165,1
412249119,123004003,1
412249121,4137371182,1
412249123,4137371164,1
412249125,123004003,1
412249126,4137371154,1
412249128,122794305,1
412249130,4137371158,1
412249131,4137371161,1
412249133,123004010,1
412249135,122794305,1
412249136,4137371183,1
412249138,122855882,2
412249140,123027389,2
412249142,122797833,2
412249144,122661820,2
412249146,4137371180,2
412249147,4137371233,2
412249149,122934637,2
412249151,4137335029,2
412249153,122934642,2
412249156,122560234,2
412249159,122939213,2
412249162,122855896,2
412249165,4137371188,2
412249166,122934642,3
412249168,122661817,3
412249170,1028367416,3
412249172,122794310,3
412249174,122988292,3
412275642,122693419,1
412275643,4137485366,1
412487312,4139033949,1
412487313,122901352,8
412551491,123071659,12
412551492,355294679,7
412551493,4139536946,14
412551494,122730535,14
412551495,4139536911,14
412551496,4139537007,15
412551497,4139536895,15
412551498,123071659,15
412562039,4139619727,4
412562040,122978992,2
412562041,1917544726,1
412562042,1917544738,2
412994385,355942751,6
412994386,122997245,26
412994390,4143195197,17
413143203,4144751518,10
413143206,4910168800,2
413143207,4144751523,6
413278133,4146257598,5
413278134,4146257600,1
413278135,4146257601,1
413278136,4146257605,4
413278137,4146257611,5
413698339,4149694420,14
413698340,4149694401,14
413698341,4149694444,14
413698342,4149692370,15
413700932,122610597,2
413729689,4149951696,10
413729690,4149951706,12
413730270,4149945749,14
413730271,4149945763,8
413730272,4149945771,8
413730273,4149945779,8
413733456,4149988699,6
413733457,4149988705,6
413983883,4151848048,6
413983884,4151848054,12
413987371,4151885859,12
413987372,4151885871,8
413987373,4151885879,8
413987374,4151885887,8
413987375,4151887695,14
413987376,4151887709,8
413987377,4151887717,8
413987378,4151887725,8
413987379,4151887733,6
413987380,4151887739,6
413987381,4151887745,8
414147520,122927263,7
414147521,4159323831,1
414147522,4033772737,2
414147523,4153281679,1
414147525,4153281635,2
414147526,4153281680,1
414147527,4153281626,2
414147529,4033772740,2
414147530,4153281681,1
414147534,4153281678,2
414147535,4153281653,3
414147536,4153281625,3
414147537,4159323829,1
414147538,4910097490,1
414147539,4153281657,1
414147540,122927298,3
414147541,4153281646,2
414147542,4153281683,1
414147543,4153281609,1
414147547,4497631254,2
414147549,4497688189,2
414147550,4033772741,1
414613527,4157315937,14
414761403,122884131,3
414796237,4495776271,1
414796239,3694160305,6
414796242,4159323887,9
414796243,4159323886,8
414796244,4159323882,7
414796247,122952375,7
414796248,4159324094,26
414796249,4159324093,1
414796250,4572426101,2
414796251,4159324089,1
414796252,4159324106,21
414796253,4159324107,1
414796254,4572431902,2
414796255,4159324111,1
414796256,4159324112,1
414796257,4159324114,1
414796258,4159324118,6
414796259,4572482017,2
414796260,4159324124,3
414798704,2935963023,6
414798708,4159323859,1
414799427,4159338083,1
414799428,4159338084,1
414799429,566522136,6
414799548,4159323861,16
414799561,122927241,4
414799562,122849281,3
414808572,122762490,18
414808591,123039149,2
414808693,780899123,1
414808784,4914100721,3
415116947,4161880099,10
416176145,4170084560,8
416176146,4170084568,8
416176147,4170084576,6
416176148,4170084582,8
416176149,4170090590,6
416176150,4170090596,6
416176642,4170103952,8
416176643,4170103960,9
416440618,122565633,3
416451745,4171931839,1
416451746,122696027,2
416451747,4171931888,2
416451748,4171931879,2
416451749,122666514,2
416451750,4171931869,3
416451751,4171931835,3
416451752,331368288,4
417096772,4177178475,8
417096773,4177178483,12
417096774,4177181695,4
417096775,4177181699,6
417096776,4177181707,8
417096777,4177181715,8
417096778,4177181723,8
417099737,4177203272,8
417099747,4177203280,14
417099757,4177205094,12
417099765,4177205106,17
417099770,4177205123,22
417099776,4177205145,6
417099781,4177205151,6
417100211,4177197048,4
417100212,4177197052,8
417100213,4177197060,8
417106728,4177238655,29
417106736,353734410,1
417108887,4177292201,2
417108888,123109050,2
417108889,122740184,2
417108890,122992378,4
417326269,4178895345,12
417326273,4178895357,4
417326276,4178895361,4
417326277,4178895365,8
417326279,4178895373,6
417326280,4178895379,6
417343080,4179034849,20
417343082,4179034782,20
417343083,4179034793,20
417343084,4179034698,20
417343085,4179034738,20
417343086,4179034862,21
417343087,353675441,2
417343088,4179034701,2
417343089,123016499,2
417343090,353675438,2
417343091,4179034744,2
417343092,4179034797,3
417343093,4179034830,5
417343094,4179034900,6
417343095,4179034841,8
417345014,4179039450,12
417345022,4179039471,12
417345031,4179039478,10
417362201,1765671604,36
417362202,4179188215,2
417362203,4179185488,5
417362205,4179188221,1
417376154,4179342967,8
417376160,4179342975,8
417376165,4179342983,10
417376170,4179344593,6
417376173,4179344599,8
417383041,4179393818,8
417383043,4179393826,8
417402744,1765671624,71
417420170,4179789290,10
417420174,4179789300,8
417420177,4179789308,17
417420181,4179789325,8
417420185,4179789333,6
417420189,4179789339,4
417420192,4179789343,8
417420196,4179789351,10
417671646,4181769023,63
417671657,4181769019,1
417671660,4181766187,1
417671663,4181768998,1
417671666,4181769040,1
417671668,4181769051,1
417671671,4181768993,1
417671674,4181768991,1
417671678,4181769047,1
417671681,3701996528,1
417671684,4181766183,2
417671687,122911743,2
417741668,122885416,3
417741671,123109535,10
417741673,122695045,1
417741675,4182318534,1
417741676,353456608,1
417741678,122747494,4
417741679,122701239,3
417741681,122708976,2
417741683,122595628,10
417741685,123030864,11
417741686,122974177,12
417741688,122701243,13
417741692,353453743,13
417741695,4182302477,1
417741698,4182318935,1
417741699,4182318089,1
417741703,4182318561,1
417741706,4182302466,1
417741710,4182318562,2
417741713,4182318563,2
417741717,4182302447,3
417741721,4182318336,5
417741725,4182318299,5
417741728,4182318136,6
417741732,4182318495,6
417741735,4182318313,6
418418113,4188481362,14
418418114,4188481343,14
418418115,122790461,1
418418116,4188481365,2
418418117,4188481346,2
418418118,122790508,33
418418119,122790441,4
418418120,122698255,6
418418121,4188481289,4
418418129,4188481373,19
418418132,4188481310,1
418418133,4188481304,2
418418134,4188481378,3
418418135,4049259659,3
418418137,4188481316,4
418418138,4188481346,5
418418139,2514354252,84
418418140,4188471987,153
418424930,122685122,1
418424931,4188539350,5
418424932,122942228,2
418424933,4083542808,3
418424934,4188539373,3
418424935,122942223,3
418424936,4188539383,4
418424937,3572673560,4
418424938,4188539315,1
418424939,2935993881,1
418424940,2935993881,5
418424941,2935996227,1
418424942,122601222,3
418424943,122666818,3
418424944,3572673568,1
418903950,3375806119,16
418906752,122997881,4
419590866,4196254518,10
419590867,4196254857,10
419590868,4196254500,10
419590869,4196254902,10
419590870,4196254401,10
419590871,4196254688,10
419590872,4196254998,11
419590873,4196254967,12
419590874,4196254782,12
419590875,4196254768,12
419590876,4196254426,12
419590877,4196254842,12
419590878,4196254806,12
419590879,4196254706,12
419590880,4196254773,12
419590881,4196254972,12
419590882,4196254817,13
419590883,4196254977,14
419590884,4196254027,14
419590885,4196254046,17
419590886,4196254446,18
419590887,4196254823,22
419590888,4196254431,4
419590889,4196254392,4
419590890,4196254544,4
419590891,4196254913,4
419590892,4196254511,4
419590893,4196254949,4
419590894,4196254053,4
419590895,4196254557,4
419590896,4196254472,4
419590897,4196254625,4
419590898,4196254589,4
419590899,4196254043,4
419590900,4196254508,4
419590901,4196254847,4
419590902,4196254528,4
419590903,4196254492,4
419590904,4196254928,4
419590905,4196254923,4
419590906,4196254561,4
419590907,4196254004,4
419590908,4196254507,4
419590909,4196254584,4
419590910,4196254671,4
419590911,4196254516,5
419590912,4196254504,5
419590913,4196254529,5
419590914,4196254040,5
419590915,4196254494,5
419590916,4196254559,5
419590917,4196254563,5
419590918,4196254050,5
419590919,4196254429,5
419590920,4196254457,5
419590921,4196254594,5
419590922,4196254526,5
419590923,4196254454,5
419590924,4196254824,5
419590925,4196254993,5
419590926,4196254647,5
419590927,4196254571,5
419590928,4196254396,5
419590929,4196254417,5
419590930,4196254514,5
419590931,4196254510,5
419590932,4196254650,6
419590933,4196254778,6
419590934,4196254879,6
419590935,4196254624,6
419590936,4196254436,6
419590937,4196254056,6
419590938,4196254035,6
419590939,4196254852,6
419590940,4196254771,6
419590941,4196254478,6
419590942,4196254602,6
419590943,4196254807,6
419590944,4196254579,6
419590945,4196254640,6
419590946,4196254879,7
419590947,4196254805,7
419590948,4196254939,7
419590949,4196254603,7
419590950,4196254873,7
419590951,4196254810,7
419590952,4196254654,7
419590953,4196254989,7
419590954,4196254915,7
419590955,4196254585,8
419590957,4196254769,8
419590958,4196254802,8
419590959,4196254582,8
419590960,4196254951,8
419590961,4196254975,8
419590962,4196254890,8
419590963,4196254732,8
419590964,4196254655,8
419590965,4196254077,8
419590966,4196254936,8
419590967,4196254562,8
419590968,4196254482,8
419590969,4196254861,8
419787919,4197851520,11
419787920,4197851534,15
419787921,4197850275,15
419787922,4197851362,21
419787923,4197851929,22
419787924,4197851781,24
419787925,4197851926,26
419787926,4197851494,4
419787927,4197851515,4
419787928,4197851703,4
419787929,4197851560,4
419787930,4197851307,4
419787931,4197851697,4
419787932,4197851503,4
419787933,4197851748,4
419787934,4197851512,4
419787935,4197851371,4
419787936,4197851889,4
419787937,4197851298,4
419787938,4197851315,4
419787939,4197851496,4
419787940,4197851783,4
419787941,4197850257,4
419787942,4197851586,4
419787943,4197851300,4
419787944,4197851532,4
419787945,4197851743,4
419787946,4197851516,4
419787947,4197851787,4
419787948,4197851336,4
419787949,4197851375,4
419787950,4197851695,4
419787951,4197851754,4
419787952,4197851777,4
419787953,4197851723,4
419787954,4197851516,4
419787955,4197851542,4
419787956,4197851317,4
419787957,4197851783,4
419787958,4197850278,4
419787959,4197851304,4
419787960,4197851356,4
419787961,4197851756,4
419787962,4197851561,4
419787963,4197851690,4
419787964,4197851550,4
419787965,4197851762,4
419787966,4197851381,4
419787967,4197851337,4
419787968,4197851736,4
419787969,4197851707,4
419787970,4197851375,4
419787971,4197851718,4
419787972,4197851320,4
419787973,4197851551,4
419787974,4197851716,4
419787975,4197851753,4
419787976,4197851305,4
419787977,4197851489,4
419787978,4197851584,4
419787979,4197851744,4
419787980,4197851715,4
419787981,4197851337,4
419787982,4197851356,4
419787983,4197851741,4
419787984,4197851351,4
419787985,4197851387,4
419787986,4197851378,4
419787987,4197851691,4
419787988,4197851711,4
419787989,4197851494,4
419787990,4197851386,4
419787991,4197851692,4
419787992,4197851546,4
419787993,4197851562,4
419787994,4197851364,4
419787995,4197851502,4
419787996,4197851515,4
419787997,4197851293,4
419787998,4197851762,4
419787999,4197851899,6
419788000,4197851527,7
419793451,4197893964,10
419793452,4197893956,4
419793453,4197893955,5
419793454,4197893952,5
419793455,4197893940,4
421105481,4209289553,5
421105482,4209289548,18
421105612,4209289701,1
421105800,1906033101,7
421227639,4210259558,11
421227640,4210259572,15
421227641,4210260014,25
421227642,4210259515,36
421227643,4210259539,4
421227644,4210260017,4
421227645,4210260019,4
421227646,4210259545,4
421227647,4210259504,4
421227648,4210259524,4
421227649,4210259501,6
421227650,4210259494,7
421227651,4210259563,8
421227652,4210259994,8
421731276,4214837818,4
421731918,4214836277,57
421732217,4214841566,8
421732303,4214841679,4
421840920,4215779040,11
421840921,4215779033,31
421840922,4215779045,2
421840923,4215779031,2
421840924,4215779038,4
421840925,4215779041,4
421840926,4215779058,4
421840927,4215779060,4
421840928,4215779053,4
421840929,4215779032,4
421840930,4215779055,4
421840931,4215779035,4
421842353,4215790582,30
421842355,4215793948,49
421842356,4215793951,1
421842357,4215793956,2
421842359,4215793961,2
421842361,4215793963,7
422785632,122731434,49
422785633,4225134216,7
422785634,4225134280,6
422785635,4225134272,3
422785636,4225134190,3
422785637,4225134198,3
422785638,4225134236,1
422785639,4225134274,1
422785640,4225134281,9
422785641,810848210,5
422785642,4225134197,3
422785644,4225134257,1
422785645,4225134247,3
422785646,4225134200,1
422785647,4225134268,3
422785648,4225134201,3
422785649,4225134202,1
422785650,4225134195,4
422786747,1834896205,1
423901954,4234160516,6
423902304,4234162363,4
423903144,4234174173,24
423903708,4234177619,8
423905841,4234194246,12
423907355,4234202887,8
423907759,4234208298,12
424117935,3299197877,1
424153743,2844698391,9
424169921,4236364393,1
426220738,4255243466,1
426220742,1832604021,3
427977700,4271350525,2
427977701,4271350526,1
427977702,4271350528,1
427977703,4271350529,1
427977704,4271350522,4
427977705,4271350534,4
427977706,4271350529,2
428256842,4273856392,6
428256843,4273856398,9
428256844,4273856407,11
428256845,4273856415,12
428256846,4273856426,8
428256847,4273856434,8
428256848,4273856442,16
428256849,4273856458,8
428256850,4273856466,8
428256851,4273856474,18
428258866,4273872942,14
428258867,4273872956,37
428261466,4273909327,43
428261467,4273909370,1
428261468,4273909372,1
428261469,4273909376,4
428263535,4273932986,25
428263536,4273933410,7
428267826,4273950195,20
428268122,4273954017,11
428687908,4277727797,45
429016421,4281465044,27
429016422,4281465048,8
429016423,2851827955,65
429016424,4281465054,13
429016425,5082933391,16
429016426,4281465224,8
429016427,1841782920,10
429016428,4281465237,4
429016429,2797385898,79
429016430,4281465334,77
429016431,4281465398,14
429016432,2294089525,34
429346752,4284697286,10
429346754,4284697287,3
429346755,4284697288,2
429347545,4284705206,7
429482456,4286224648,3
429482457,4286224649,2
429482458,4286224650,3
429482459,4286224650,3
429483186,4286242411,11
429484575,4286251931,3
429484576,4286251932,2
429484577,4286251933,3
429484578,4286242411,2
429484579,4286251946,13
429484580,4286251947,3
429484581,4286251948,3
429485741,4286264507,24
429486008,4286266037,3
429487967,4286284231,2
429488052,4286286271,2
429488053,4286286272,3
429488054,4286286273,2
429488055,4286264507,3
429488369,4286289810,16
429488370,4286289811,3
429488371,4286289812,3
429488372,4286289813,3
429488373,4286289811,3
429489415,4286297296,61
429489416,4286297297,2
429489417,4286297298,1
429489418,4286297299,2
429489419,4286297305,6
429489420,4286297306,2
429489421,4286297310,4
429489422,4286297311,2
429489423,4286297312,3
429489424,4286297313,2
429490317,4060275779,2
429490318,4286303313,1
429490319,1832603950,2
429490442,4286303045,10
429490443,4286303055,7
429492516,4286224648,29
429492517,4286251931,12
429492727,4286251948,12
429492901,4286251948,4
429772771,4289500168,2
429772772,4289500170,1
429772773,4289500170,4
429773356,4289500168,10
430435063,2136545189,4
430435066,331295364,8
430438897,3684727981,1
430438898,4394594584,1
430438899,3684727982,1
430438900,3684727989,1
430438901,4394594584,2
430454765,4297279895,25
430457082,4297303657,18
430457684,4297309080,4
430457760,4297310603,9
430464108,4297371382,10
431471101,4306722248,10
431472861,4306754404,1
431473129,4310372255,9
431473130,4215793951,8
431473131,4310372255,5
431473625,4306770165,10
431473626,4306770172,9
431473627,4306770175,1
431473628,4306770179,5
431474972,331369211,13
431474973,4306812406,6
431474974,4306812410,2
431474975,331369211,10
431475024,4306812479,6
431475295,122860284,18
431491852,4035470516,30
431491853,765601580,10
431491854,4307012557,1
431491855,4307012583,9
431491856,4307013403,14
431491857,4307013405,23
431491858,4307013428,57
431492432,4307008322,4
431492433,4307008326,4
431493323,4307025734,6
431493324,4414367367,11
431493325,4307025773,4
431493326,4307025777,4
431493327,4307025781,4
431493328,4307025785,4
431493329,4307025989,1
431493330,4307025989,6
431493331,4307025996,2
431493332,4307025996,19
431493333,4307026015,1
431591583,4308195211,2
431591584,4308195213,3
431591585,4308195216,1
431591586,4308195218,1
431591587,4308195220,1
431591588,4308195222,1
431591589,4308195224,1
431591590,4308195226,2
431591591,4308195234,5
431591592,4308195233,3
431591595,4308195236,2
431591596,4308195241,4
431591597,4308195244,2
431591598,4308195243,4
431591599,4308195260,3
431591600,4308195254,4
431591601,3011511748,4
431591602,3011511826,2
431591603,4308195252,2
431591604,3011516605,4
431591605,4308195272,3
431591606,4308195274,1
431591607,4308195283,10
431591608,4308195284,8
431591969,4308197652,13
431591970,4308197656,15
431591971,4308197657,6
431591972,783667563,2
431591994,4337974279,6
431591995,4308202594,1
431592110,4308206624,1
431592111,4308206625,2
431592112,4083542852,2
431592113,4308206629,1
431592709,4308211316,5
431592711,4308211319,9
431592712,4308211331,1
431592713,4308211332,6
431592714,4308211339,3
431592715,4308211341,1
431592716,4308211343,1
431592717,4308211345,3
431592718,4308211331,3
431592719,4308211349,1
431592720,4308211357,8
431592721,122997881,4
431592722,4308211363,4
431592723,4308211366,2
431592724,4308211372,6
431592725,4308211378,6
431592726,4308211383,7
431592727,4308211381,3
431592728,4308211386,12
431592729,4308212802,9
431592730,4308212806,5
431592731,4308212812,1
431592732,4308212816,3
431592733,4308212833,16
431592798,4308214172,6
431592799,4308214178,1
431592800,4308214180,2
431592966,122657301,11
431593331,4308166570,32
431596823,4308275968,10
431596824,4308275976,14
431596825,4308275988,10
431596826,4308282096,10
431596827,4308282106,10
431596828,4308282114,12
431596829,4308282124,8
431596830,4308282132,6
431596831,4308282138,8
431596832,4308282146,12
431596833,4308282158,6
431596834,4308282164,12
431596835,4308282172,8
431596836,4308282180,10
431596837,4308282186,6
431596838,4308282192,10
431597643,4308306287,16
431597644,4308306703,6
431597645,4308306709,22
431597646,4308306731,10
431597647,4308306753,16
431597648,4308306779,6
431597649,4308306785,4
431597650,4308306789,10
431597651,4308306799,15
431598213,4308309637,6
431598214,4308309643,8
431598215,4308309651,14
431598216,4308309665,18
431598217,4308309683,10
431598770,4308318706,13
431598772,4308318719,6
431598774,4308318725,11
431598775,4308318736,10
431598777,4308318746,10
431606656,4308391840,8
431606657,4308391848,6
431606658,4308391854,8
431606659,4308391862,4
431606660,4308391866,14
431606661,4308391880,8
431606662,4308391888,10
431606663,4308391898,7
431606664,4308391905,10
431606665,4308391915,6
431606666,4308391921,6
431606667,4308391927,12
431606668,4308391939,6
431606669,4308391945,10
431606670,4308391955,6
431606671,4308391961,12
431606672,4308391973,18
431606673,4308391991,10
431606674,4308392001,10
431606675,4308392011,24
431607501,4308406432,8
431607502,4308406440,14
431607503,4308406454,14
431607504,4308406468,8
431607505,4308406476,12
431607506,4308406488,11
431607507,4308406499,25
431608503,4308411008,30
431608504,4308411038,22
431608962,4308409228,32
